id,text,parent_id,weight,sentiment
2831,"While physicists might be able to make calculations, they wouldn't be ""imagining light and dark"" or giving those words meaning. Compare the case with the much discussed knowledge argument in relation to qualia in the philosophy of mind (en.wikipedia.org [819]).",2830,5,-1
2832,"Experiencing the qualia of light and dark is not necessary to answer the basic question of whether there is light in the universe. Mary can tell you confidently that cherries are red, even if she doesn't know what that ""really means"" in some qualitative sense.",2831,5,-1
2833,"The perception of purpose is as common as the perception of taste, but this should not be confused with the intuition that this perception reflects objective purpose/taste, or with the actual belief that objective purposes/tastes exist, which need not be so common.",2828,5,-1
2834,"Not everything that exists has a purpose. Thus, the fact that some things have purpose cannot be generalized to all things that exist.",2391,5,-1
2835,"Just because we don't know if certain things have a purpose does not mean that they don't have one.",2834,5,-1
2836,"Some teleological arguments neither assume nor require that all objects exhibit teleology. These include arguments from intentionality [820], consciousness [821], and the Fifth Way [822].",2834,5,-1
2837,"Vestigial organs [823] are defined as organs that have no known function.",2834,5,1
2838,"Purpose is human-made, in that it is something one wants to achieve, so the definition presupposes a conscious agent, making teleological arguments circular.",2391,5,-1
2839,"The teleological argument for the existence of God is purely wishful thinking by people who don't understand what they're observing.",2391,5,-1
2840,"Teleological arguments based on the existence of specific things are nullified if natural explanations are discovered for those things.",2391,5,-1
2841,"The discovery of a natural explanation is irrelevant for the existence of a designer. In other words: The teleological argument is not nullified by such discovery. An explanation of a Ford car in terms of Henry Ford as inventor and designer does not compete with an explanation in terms of mechanism and law, as professor John Lennox [824] points out.",2840,5,-1
2842,"Here John Lennox's arguments [825] come into play. A natural explanation based on laws is unsatisfactory unless we know how those laws were put in place.",2840,5,-1
2843,"Equating cosmological constants to laws dictated by minds is a false equivalence. Natural ""laws"" are not dictated rules that must not be broken. They are observations about the natural world.",2842,5,-1
2844,"Charles Darwin [826] refutes the Teleological Argument. ""The old argument of design in nature, as given by Paley, which formerly seemed to me so conclusive, fails, now that the law of natural selection has been discovered.""",2840,5,1
2845,"A creator God could have planned the use of mechanisms such as natural selection in order to get the intended result. Thus the discovery of natural selection does not fail the argument of design.",2844,5,-1
2846,"-> See 1.1.2.5.4.",2844,5,-1
2847,"Richard Dawkins refutes [827] the Teleological Argument. ""Natural selection is so stunningly powerful and elegant, it not only explains the whole of life, it raises our consciousness and boosts our confidence in science's future ability to explain everything else""",2844,5,1
2848,"The assertion that science will one day explain everything cannot be disproven and is therefore not a scientific claim according to many.",2847,5,-1
2849,"The mutation selection mechanism lacks the power to generate novel organs and body plans. This short comings in this theory are widely acknowledged by leading evolutionary scientists rendering the ideas presented above a myth and misinformation. youtu.be [828]",2847,5,-1
2850,"The Theory of Evolution doesn't cover the entire scope of the teleological argument.  Arguments like fine-tuning via the cosmological constant or nuclear force, the strength of gravity etc, cannot be answered by evolution, because evolution has organized matter as a presupposition, but without these features, there is no organized matter.",2844,5,-1
2851,"The absence of a presently adequate explanation is not reason to assume there is no adequate natural explanation. Every explanation we currently have was true and adequate before we understood it.",2840,5,1
2852,"The fact that natural explanations have been found for some phenomenon is not a reason to believe that all phenomenon will one day have natural explanations just as a cancer cure which works in many cases can not be considered effectice for every case . The only possible proof would be to establish natural explanations for everything.",2851,5,-1
2853,"-> See 1.1.10.9.4.4.3.4.",2851,5,-1
2854,"This argument does not follow because ""natural explanations"" and ""teleology"" are not mutually exclusive. Natural explanations can only answer the question, ""How?"" but teleology addresses, ""To what end?""",2840,5,-1
